date,weight_SPY,weight_TLT,weight_GLD,weight_USO,weight_UUP,gross_return,net_return,turnover,regime,hmm_order
2024-08-06,0.39523911734245043,0.2981003338302235,0.3066605488273261,0.0,1.929285475092253e-19,-0.005477612286504888,-0.00550893995653285,0.0626553400559252,3,4
2024-08-07,0.39523911734245043,0.2981003338302235,0.3066605488273261,0.0,1.929285475092253e-19,-0.004948894186748477,-0.004948894186748477,0.0,3,4
2024-08-08,0.39523911734245043,0.2981003338302235,0.3066605488273261,0.0,1.929285475092253e-19,0.012114047077945648,0.012114047077945648,0.0,3,4
2024-08-09,0.39523911734245043,0.2981003338302235,0.3066605488273261,0.0,1.929285475092253e-19,0.005435514282865928,0.005435514282865928,0.0,3,4
2024-08-12,0.39523911734245043,0.2981003338302235,0.3066605488273261,0.0,1.929285475092253e-19,0.0065491510955004795,0.0065491510955004795,0.0,3,4
2024-08-13,0.39523911734245043,0.2981003338302235,0.3066605488273261,0.0,1.929285475092253e-19,0.008097481295041389,0.008097481295041389,0.0,3,4
2024-08-14,0.39523911734245043,0.2981003338302235,0.3066605488273261,0.0,1.929285475092253e-19,0.0006149474752648763,0.0006149474752648763,0.0,3,4
2024-08-15,0.4201199364429202,0.2981003338302235,0.28177972972685633,0.0,2.769124072625856e-20,0.005679682420178389,0.005667242010628154,0.02488081910046977,4,4
2024-08-16,0.5999999999999999,0.27062183610395446,0.11108708684218399,0.018291077053861616,0.0,0.004522187701103951,0.0044231021307984805,0.19817114061094132,4,4
2024-08-19,0.6000000000000001,0.2706218361039545,0.0963689324087357,0.033009231487309866,1.8173313272426993e-19,0.005989871329405041,0.005982512252188317,0.014718154433448408,4,4
2024-08-20,0.6,0.2706218361039545,0.0963689324087357,0.033009231487309866,1.8173313272426993e-19,0.0012902226351103453,0.0012902226351103453,5.551115123125783e-17,4,4
2024-08-21,0.6,0.2706218361039545,0.0963689324087357,0.033009231487309866,1.8173313272426993e-19,0.001547988419338122,0.001547988419338122,0.0,4,4
2024-08-22,0.6,0.2706218361039545,0.0963689324087357,0.033009231487309866,1.8173313272426993e-19,-0.008103639545165423,-0.008103639545165423,0.0,4,4
2024-08-23,0.6,0.2706218361039545,0.0963689324087357,0.033009231487309866,1.8173313272426993e-19,0.010144144014824321,0.010144144014824321,0.0,4,4
2024-08-26,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.0007584916607199005,-0.00075952820204752,0.0020730826552388983,4,4
2024-08-27,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,6.3393523853472016e-06,6.3393523853472016e-06,0.0,4,4
2024-08-28,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.004940451970534041,-0.004940451970534041,0.0,4,4
2024-08-29,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.00025657324001689423,0.00025657324001689423,0.0,4,4
2024-08-30,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.0010593410298013316,0.0010593410298013316,0.0,4,4
2024-09-03,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.009862715920181724,-0.009862715920181724,0.0,4,4
2024-09-04,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.001587330586301166,0.001587330586301166,0.0,4,4
2024-09-05,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.0009981168731925752,0.0009981168731925752,0.0,4,4
2024-09-06,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.011305236899389505,-0.011305236899389505,0.0,4,4
2024-09-09,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.008456246078811689,0.008456246078811689,0.0,4,4
2024-09-10,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.0037532308315021837,0.0037532308315021837,0.0,4,4
2024-09-11,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.006256664704026778,0.006256664704026778,0.0,4,4
2024-09-12,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.006501225786259559,0.006501225786259559,0.0,4,4
2024-09-13,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.004775673042068685,0.004775673042068685,0.0,4,4
2024-09-16,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.00388034700289918,0.00388034700289918,0.0,4,4
2024-09-17,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.0011692707709946978,-0.0011692707709946978,0.0,4,4
2024-09-18,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.006379706565083688,-0.006379706565083688,0.0,4,4
2024-09-19,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.011844985566210975,0.011844985566210975,0.0,4,4
2024-09-20,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.0007926577348337985,-0.0007926577348337985,0.0,4,4
2024-09-23,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.0007850528324393261,0.0007850528324393261,0.0,4,4
2024-09-24,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.003484271972325257,0.003484271972325257,0.0,4,4
2024-09-25,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.004569530495201127,-0.004569530495201127,0.0,4,4
2024-09-26,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.0022824434649319856,0.0022824434649319856,0.0,4,4
2024-09-27,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.00042970542410362034,0.00042970542410362034,0.0,4,4
2024-09-30,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.00018486918030706685,0.00018486918030706685,0.0,4,4
2024-10-01,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.0013331813563685242,-0.0013331813563685242,0.0,4,4
2024-10-02,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.001691907059291397,-0.001691907059291397,0.0,4,4
2024-10-03,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.0022795181987023093,-0.0022795181987023093,0.0,4,4
2024-10-04,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.0022224680315289145,0.0022224680315289145,0.0,4,4
2024-10-07,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,-0.0064734136270928715,-0.0064734136270928715,0.0,4,4
2024-10-08,0.6,0.2706218361039545,0.09429584975349681,0.03508231414254877,8.83445253761791e-20,0.003925612413015901,0.003925612413015901,0.0,4,4
2024-10-09,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,0.0035202801990673726,0.003337821356138647,0.36491768585745127,2,4
2024-10-10,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,0.0059172658981019215,0.0059172658981019215,0.0,2,4
2024-10-11,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,0.002968692601318855,0.002968692601318855,0.0,2,4
2024-10-14,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,0.0012721227332862374,0.0012721227332862374,0.0,2,4
2024-10-15,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,-0.013298636862144997,-0.013298636862144997,0.0,2,4
2024-10-16,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,0.002093969815390142,0.002093969815390142,0.0,2,4
2024-10-17,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,0.0012789185070957456,0.0012789185070957456,0.0,2,4
2024-10-18,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,-0.0018003444768246546,-0.0018003444768246546,0.0,2,4
2024-10-21,0.6,4.75151586793719e-17,1.1120727060590068e-17,0.21001814384260634,0.1899818561573937,0.0024547005151769235,0.0024547005151769235,0.0,2,4
