date,spy_target,tlt_target,spy_change,tlt_change,turnover
2024-02-09,0.9025658176746867,0.09743418232531331,0.016471179514365386,-0.016471179514365386,0.03167915403704072
2024-02-12,0.9110679853702673,0.08893201462973266,0.008502167695580654,-0.008502167695580654,0.015639359146413623
2024-02-13,0.9421825183164422,0.057817481683557825,0.031114532946174833,-0.031114532946174833,0.062490164327006326
2024-02-14,0.95,0.050000000000000044,0.007817481683557781,-0.007817481683557781,0.015263536096892558
2024-02-15,0.95,0.050000000000000044,0.0,0.0,0.00037650351358191336
2024-02-16,0.9426017496108965,0.05739825038910351,-0.007398250389103467,0.007398250389103467,0.014959593647675358
2024-02-20,0.9358806058175749,0.06411939418242507,-0.00672114379332156,0.00672114379332156,0.013530149310858101
2024-02-21,0.9321464544339054,0.06785354556609458,-0.003734151383669504,0.003734151383669504,0.006700168069990395
2024-02-22,0.9396878806662619,0.060312119333738146,0.00754142623235643,-0.00754142623235643,0.014069368636744545
2024-02-23,0.9421219409682153,0.05787805903178467,0.002434060301953478,-0.002434060301953478,0.003110359923925575
2024-02-26,0.9454254306713873,0.05457456932861271,0.003303489703171958,-0.003303489703171958,0.007989703163929565
2024-02-27,0.9474245271351557,0.05257547286484432,0.0019990964637683906,-0.0019990964637683906,0.004068586931064197
2024-02-28,0.9482830500236237,0.051716949976376325,0.0008585228884679941,-0.0008585228884679941,0.0008306368050502375
2024-02-29,0.9487569546255693,0.051243045374430696,0.00047390460194562944,-0.00047390460194562944,0.0017008901085846517
2024-03-01,0.95,0.050000000000000044,0.0012430453744306513,-0.0012430453744306513,0.002821450171328871
2024-03-04,0.95,0.050000000000000044,0.0,0.0,0.00029714563387688714
2024-03-05,0.95,0.050000000000000044,0.0,0.0,0.0002806185321757096
2024-03-06,0.95,0.050000000000000044,0.0,0.0,0.002322781704807833
2024-03-07,0.95,0.050000000000000044,0.0,0.0,7.569926590801634e-05
2024-03-08,0.95,0.050000000000000044,0.0,0.0,0.0010224673880421323
2024-03-11,0.95,0.050000000000000044,0.0,0.0,0.00040413778213400225
2024-03-12,0.95,0.050000000000000044,0.0,0.0,3.20996959353656e-05
